,Unnamed: 0,eventid,iyear,imonth,iday,extended,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,target1,natlty1,natlty1_txt,gname,guncertain1,individual,weaptype1,weaptype1_txt,nkill,property,ishostkid,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,date
1443,145484,201503110008,2015,3,11,0,60,Egypt,10,Middle East & North Africa,Monufia,Shebeen al-Koum,30.560456,31.007948,1.0,0,1,1,1,0.0,0.0,1,0,5,Hostage Taking (Barricade Incident),3,Police,24.0,Police Checkpoint,Al-Kassed Checkpoint,60.0,Egypt,Unknown,0.0,0,8,Incendiary,0.0,1,1.0,START Primary Collection,-9,-9,0,-9,2015-03-11
1444,145485,201503110009,2015,3,11,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.24128,1.0,1,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,0,0,0,0,2015-03-11
1445,145527,201503110073,2015,3,11,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,0.0,1,0,4,Hijacking,1,Business,1.0,Gas/Oil/Electric,Vehicles of Electrical Company,60.0,Egypt,Sinai Province of the Islamic State,1.0,0,5,Firearms,0.0,1,0.0,START Primary Collection,0,0,0,0,2015-03-11
1446,145537,201503120024,2015,3,12,0,60,Egypt,10,Middle East & North Africa,North Sinai,Al-Mahayir,30.783333,34.05,2.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-03-12
1448,145577,201503130039,2015,3,13,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,1,Business,7.0,Retail/Grocery/Bakery,Mall,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9,2015-03-13
1452,145585,201503140003,2015,3,14,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.200092,29.918649,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,1,Business,3.0,Bank/Commerce,Branch,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9,2015-03-14
1454,145590,201503140008,2015,3,14,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Garbage Collector,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-03-14
1455,145591,201503140009,2015,3,14,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.197348,29.892957,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,2,Government (General),14.0,Judge/Attorney/Court,Court Complex,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-03-14
1456,145604,201503140047,2015,3,14,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,0,1.0,0.0,1,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Vehicle,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-03-14
1457,145709,201503170060,2015,2,17,0,60,Egypt,10,Middle East & North Africa,North Sinai,Jaradah,31.175401,33.985587,2.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Vehicles,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-02-17
1458,145759,201503190025,2015,3,19,0,60,Egypt,10,Middle East & North Africa,Giza,Giza,30.022924,31.185192,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",Youth Center,60.0,Egypt,Unknown,0.0,0,6,Explosives,2.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-03-19
1459,145813,201503200044,2015,3,19,0,60,Egypt,10,Middle East & North Africa,North Sinai,Unknown,30.608471999999995,33.617577000000004,4.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,4,Military,29.0,Military Unit/Patrol/Convoy,Convoy,60.0,Egypt,Muslim extremists,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-03-19
1460,145829,201503210028,2015,3,21,0,60,Egypt,10,Middle East & North Africa,Al Sharqia,Ibrahimiyah,30.718645,31.563543,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,2,Government (General),21.0,Government Building/Facility/Office,Car Park of Local Council,60.0,Egypt,Muslim Brotherhood,0.0,0,6,Explosives,2.0,0,0.0,START Primary Collection,0,1,0,1,2015-03-21
1461,145928,201503230060,2015,3,23,0,60,Egypt,10,Middle East & North Africa,Giza,Awsim,30.122938,31.135947,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,2,Government (General),14.0,Judge/Attorney/Court,House of Judge: Fatehy Bayoumy,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-03-23
1462,145932,201503230068,2015,3,23,0,60,Egypt,10,Middle East & North Africa,Suez,Suez,29.966834,32.549718,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Patrol,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-03-23
1467,145942,201503230081,2015,3,23,0,60,Egypt,10,Middle East & North Africa,North Sinai,At Tumah,31.16983,34.087421,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,2,Government (General),21.0,Government Building/Facility/Office,Local Council Building,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9,2015-03-23
1468,145943,201503230082,2015,3,23,0,60,Egypt,10,Middle East & North Africa,North Sinai,Em Muqataah,31.156792,34.123059000000005,2.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,School,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9,2015-03-23
1469,145961,201503240030,2015,3,24,0,60,Egypt,10,Middle East & North Africa,North Sinai,Al-Kharouba,31.163713,33.955925,1.0,0,1,1,0,1.0,0.0,1,0,3,Bombing/Explosion,4,Military,29.0,Military Unit/Patrol/Convoy,Patrol,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,2.0,1,0.0,START Primary Collection,0,0,0,0,2015-03-24
1470,145963,201503240032,2015,3,24,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Officer,60.0,Egypt,Muslim extremists,1.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-03-24
1471,145984,201503240065,2015,3,24,0,60,Egypt,10,Middle East & North Africa,North Sinai,Unknown,30.608471999999995,33.617577000000004,4.0,0,1,1,0,1.0,0.0,0,0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-03-24
1472,146011,201503250036,2015,3,25,0,60,Egypt,10,Middle East & North Africa,Faiyum,Faiyum,29.311707,30.838812,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,Elementary School,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-03-25
1473,146012,201503250037,2015,3,25,0,60,Egypt,10,Middle East & North Africa,Giza,Giza,30.022924,31.185192,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,7,Government (Diplomatic),46.0,Embassy/Consulate,Embassy,229.0,Democratic Republic of the Congo,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,1,1,2015-03-25
1474,146033,201503250087,2015,3,25,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.24128,1.0,0,1,1,0,1.0,0.0,1,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Vehicle,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9,2015-03-25
1478,146068,201503260063,2015,3,26,0,60,Egypt,10,Middle East & North Africa,Suez,Suez,29.966834,32.549807,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,2.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-03-26
1479,146088,201503270049,2015,3,27,0,60,Egypt,10,Middle East & North Africa,Minya,Hur,27.859921000000003,30.730906,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,15,Religious Figures/Institutions,86.0,Place of Worship,Coptic Christian Church,60.0,Egypt,Muslim Brotherhood,0.0,0,5,Firearms,0.0,1,0.0,START Primary Collection,0,1,0,1,2015-03-27
1481,146091,201503270052,2015,3,27,0,60,Egypt,10,Middle East & North Africa,North Sinai,Unknown,31.125883,33.820059,4.0,0,1,1,0,1.0,0.0,0,0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-03-27
1483,146099,201503280016,2015,3,28,0,60,Egypt,10,Middle East & North Africa,Giza,Giza,30.022924,31.185192,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,25.0,Police Security Forces/Officers,Officers,60.0,Egypt,Ajnad Misr,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,0,0,0,0,2015-03-28
1484,146122,201503280058,2015,3,28,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-03-28
1485,146243,201503310055,2015,3,31,0,60,Egypt,10,Middle East & North Africa,South Sinai,El-Hama,29.691005,33.8657,2.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Child,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-03-31
1486,146244,201503310056,2015,3,31,0,60,Egypt,10,Middle East & North Africa,North Sinai,Unknown,30.543211,33.639568,4.0,0,1,1,0,1.0,0.0,0,0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-03-31
1487,146267,201504010049,2015,4,1,0,60,Egypt,10,Middle East & North Africa,Beni Suef,Bani Hadir,29.257506,31.200826,1.0,1,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Train,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-04-01
1488,146268,201504010050,2015,4,1,0,60,Egypt,10,Middle East & North Africa,Monufia,Unknown,30.551154,31.013428,4.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,2,Government (General),18.0,"Government Personnel (excluding police, military)",Officer,60.0,Egypt,Muslim extremists,0.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-04-01
1489,146284,201504010109,2015,4,1,0,60,Egypt,10,Middle East & North Africa,North Sinai,Abu Tawilah,31.211786,34.151035,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Outpost,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-04-01
1491,146292,201504020007,2015,4,2,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,1,1,1,1,0.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,7.0,0,0.0,START Primary Collection,0,0,0,0,2015-04-02
1492,146293,201504020008,2015,4,2,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,1,1,1,1,0.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,7.0,0,0.0,START Primary Collection,0,0,0,0,2015-04-02
1493,146294,201504020009,2015,4,2,1,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,1,1,1,1,0.0,1.0,1,0,6,Hostage Taking (Kidnapping),4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,7.0,0,1.0,START Primary Collection,0,0,0,0,2015-04-02
1494,146295,201504020010,2015,4,2,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,1,1,1,1,0.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,6.0,0,0.0,START Primary Collection,0,0,0,0,2015-04-02
1495,146296,201504020011,2015,4,2,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,1,1,1,1,0.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,6.0,0,0.0,START Primary Collection,0,0,0,0,2015-04-02
1496,146297,201504020012,2015,4,2,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,1,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,76.0,House/Apartment/Residence,House,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-04-02
1497,146298,201504020013,2015,4,2,0,60,Egypt,10,Middle East & North Africa,Al Sharqia,Unknown,30.727675,31.724866,4.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,21,Utilities,107.0,Electricity,Power Tower,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-04-02
1498,146361,201504030068,2015,4,3,0,60,Egypt,10,Middle East & North Africa,Faiyum,Faiyum,29.311707,30.838812,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Officers,60.0,Egypt,Unknown,0.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-04-03
1499,146392,201504040016,2015,4,4,0,60,Egypt,10,Middle East & North Africa,Giza,Giza,30.022924,31.185192,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,School,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-04-04
1500,146431,201504050016,2015,4,5,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Ajnad Misr,0.0,0,6,Explosives,1.0,0,0.0,START Primary Collection,0,0,0,0,2015-04-05
1501,146432,201504050017,2015,4,5,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.105773,29.764839,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,15,Religious Figures/Institutions,86.0,Place of Worship,Church,60.0,Egypt,Muslim extremists,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-04-05
1503,146458,201504050067,2015,4,5,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,1.0,0,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,5,Firearms,0.0,-9,0.0,START Primary Collection,0,0,0,0,2015-04-05
1504,146459,201504050068,2015,4,5,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,1,1,1,1,0.0,1.0,0,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Roadblock,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,0,0,0,0,2015-04-05
1505,146460,201504050069,2015,4,5,0,60,Egypt,10,Middle East & North Africa,North Sinai,Abu Tawilah,31.211786,34.151035,1.0,0,1,1,1,0.0,1.0,0,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Roadblock,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,0,0,0,0,2015-04-05
1506,146461,201504050070,2015,4,5,0,60,Egypt,10,Middle East & North Africa,North Sinai,Ez Zahur,31.210685,34.123383000000004,2.0,0,1,1,0,1.0,1.0,0,0,2,Armed Assault,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Camp,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,5,Firearms,0.0,-9,0.0,START Primary Collection,0,0,0,0,2015-04-05
1507,146462,201504050071,2015,4,5,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid district,31.211645,34.110425,3.0,0,1,1,1,0.0,1.0,0,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Vehicles,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-04-05
1508,146463,201504050072,2015,4,5,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid district,31.211645,34.110425,3.0,0,1,1,1,0.0,1.0,0,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Vehicles,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-04-05
1509,146482,201504060026,2015,4,6,0,60,Egypt,10,Middle East & North Africa,Aswan,Aswan,24.088088,32.901032,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-04-06
1510,146509,201504060073,2015,4,6,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.174071,34.14131,1.0,1,1,1,0,1.0,0.0,1,1,3,Bombing/Explosion,4,Military,36.0,Military Checkpoint,Roadblock,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-04-06
1511,146510,201504060075,2015,4,6,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9,2015-04-06
1512,146511,201504060076,2015,4,6,0,60,Egypt,10,Middle East & North Africa,North Sinai,Abu Tawilah,31.211786,34.151035,1.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Roadblock,60.0,Egypt,Unknown,0.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-04-06
1513,146540,201504070066,2015,4,7,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,4,Hijacking,14,Private Citizens & Property,73.0,Vehicles/Transportation,Vehicle,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,13,Unknown,0.0,1,0.0,START Primary Collection,0,0,0,0,2015-04-07
1514,146541,201504070069,2015,4,7,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,1,1,1,0,1.0,0.0,0,1,3,Bombing/Explosion,4,Military,36.0,Military Checkpoint,Roadblock,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,1.0,0,0.0,START Primary Collection,0,0,0,0,2015-04-07
1515,146545,201504080007,2015,4,8,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Vehicle,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,2.0,0,0.0,START Primary Collection,0,0,0,0,2015-04-08
1516,146546,201504080008,2015,4,8,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,1.0,1.0,1,0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,9.0,0,0.0,START Primary Collection,0,0,0,0,2015-04-08
1517,146547,201504080009,2015,4,8,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,1.0,1.0,1,0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,2.0,0,0.0,START Primary Collection,0,0,0,0,2015-04-08
1518,146590,201504090070,2015,4,9,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid district,31.211645,34.110425,3.0,0,1,1,1,0.0,0.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Supply Vehicles,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,5,Firearms,0.0,1,0.0,START Primary Collection,0,0,0,0,2015-04-09
1519,146628,201504100059,2015,4,10,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,4,Military,29.0,Military Unit/Patrol/Convoy,Convoy,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,0,0,0,0,2015-04-10
1521,146665,201504110085,2015,4,11,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,0,1.0,0.0,0,0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-04-11
1522,146673,201504120007,2015,4,12,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,0,1.0,0.0,1,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Vehicle,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,6.0,0,0.0,START Primary Collection,0,0,0,0,2015-04-12
1523,146674,201504120008,2015,4,12,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,1,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,7.0,1,0.0,START Primary Collection,0,0,0,0,2015-04-12
1524,146675,201504120009,2015,4,12,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.24128,1.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,0,0,0,0,2015-04-12
1525,146679,201504120014,2015,4,12,0,60,Egypt,10,Middle East & North Africa,Al Sharqia,Zagazig,30.576868,31.503584000000004,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86.0,Place of Worship,Evangelical Church,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,0,0,0,0,2015-04-12
1526,146719,201504130014,2015,4,13,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.24128,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,0,0,0,0,2015-04-13
1527,146720,201504130015,2015,4,13,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.24128,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,0,0,0,0,2015-04-13
1528,146721,201504130016,2015,4,13,0,60,Egypt,10,Middle East & North Africa,Cairo,Helwan district,29.849805,31.335283,3.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,2,Government (General),21.0,Government Building/Facility/Office,Building,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-04-13
1529,146722,201504130017,2015,4,12,0,60,Egypt,10,Middle East & North Africa,Al Sharqia,Zagazig,30.577668,31.503943,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86.0,Place of Worship,Church,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,0,0,0,0,2015-04-12
